"anchor_id","anchor_hog","BDIS","n_multicopy_species","topology_metric","topology_signed_statistic","topology_exact_p","topology_screen_q","sister_topology_feature","sister_topology_direction","sister_topology_median","sister_topology_consistency","deployment_tissue","deployment_feature","deployment_direction","deployment_median","deployment_consistency","topology_discovery_signal","sister_topology_signal","deployment_signal","n_convergent_signals","discovery_rank"
"anchor_299","HOG:0025316","Bradi1g71600.v3.2",0,"neighborhood_jaccard",0.023150318001406,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","mixed_or_tied",0.0763501212020418,0.5,"leaf","early_to_late","perennial_higher",-0.153173666718356,0.75,FALSE,FALSE,FALSE,0,184
"anchor_82","HOG:0029401","Bradi3g38560.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000470931902084209,0.0857142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0756421703430744,0.75,"root","early_to_late","annual_higher",0.0911032714607936,0.75,FALSE,FALSE,FALSE,0,185
"anchor_02","HOG:0020076","Bradi3g56270.v3.2",0,"module_edge_jaccard",0.00627756771158272,0.0857142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0737173336866186,0.75,"root","early_to_late","annual_higher",0.0748014218241888,0.75,FALSE,FALSE,FALSE,0,186
"anchor_05","HOG:0006205","Bradi1g30273.v3.2",0,"neighborhood_jaccard",0.016604276700773,0.0857142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0719742152016693,0.75,"root","early_to_late","annual_higher",0.0857001671584005,0.75,FALSE,FALSE,FALSE,0,187
"anchor_04","HOG:0019394","Bradi3g16187.v3.2",0,"module_edge_jaccard",0.00663090517628717,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0660686347345867,0.75,"root","early_to_late","annual_higher",0.0448558632813184,0.75,FALSE,FALSE,FALSE,0,188
"anchor_314","HOG:0031066","Bradi2g43650.v3.2",0,"module_edge_jaccard",0.0303316815203063,0.0857142857142857,0.962990654205607,"recurrent_coverage","perennial_higher",-0.0588235294117647,0.5,"leaf","mean_activity","perennial_higher",-0.0788636942896668,0.75,FALSE,FALSE,FALSE,0,189
"anchor_216","HOG:0016625","Bradi1g19770.v3.2",1,"neighborhood_jaccard",0.0146007478437503,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","mixed_or_tied",-0.0573823384545021,0.5,"leaf","early_to_late","perennial_higher",-0.124946744794999,0.75,FALSE,FALSE,FALSE,0,190
"anchor_331","HOG:0027285","Bradi1g33320.v3.2",1,"matched_edge_correlation",0.126515122378735,0.0857142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0560222025739266,0.75,"leaf","mean_activity","perennial_higher",-0.204450825652047,0.75,FALSE,FALSE,FALSE,0,191
"anchor_139","HOG:0005689","Bradi1g44440.v3.2",2,"matched_edge_correlation",0.0247861258183795,0.0857142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0521703851144898,0.75,"leaf","early_to_late","perennial_higher",-0.160893506294179,0.75,FALSE,FALSE,FALSE,0,192
"anchor_298","HOG:0003541","Bradi2g39950.v3.2",0,"module_edge_jaccard",0.110324202578572,0.0857142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0480158730158731,0.75,"leaf","mean_activity","annual_higher",0.138353212925215,0.75,FALSE,FALSE,FALSE,0,193
"anchor_195","HOG:0029148","Bradi1g42010.v3.2",0,"neighborhood_jaccard",0.0177701201289427,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0206867486087979,0.75,"leaf","early_to_late","perennial_higher",-0.0539636638351937,0.75,FALSE,FALSE,FALSE,0,194
"anchor_154","HOG:0023439","Bradi2g16320.v3.2",0,"neighborhood_jaccard",0.0276021364116595,0.0857142857142857,0.962990654205607,"internal_edge_density","annual_higher",0.0190098926773143,0.75,"leaf","mean_activity","perennial_higher",-0.103780764455533,0.75,FALSE,FALSE,FALSE,0,195
"anchor_187","HOG:0010929","Bradi2g51500.v3.2",0,"module_edge_jaccard",0.0317787774246213,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.306445999147703,0.75,"root","early_to_late","annual_higher",0.123986283647015,0.75,FALSE,FALSE,FALSE,0,196
"anchor_148","HOG:0020549","Bradi2g00650.v3.2",0,"neighborhood_jaccard",0.0291559369744355,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.300938795808687,0.75,"root","early_to_late","perennial_higher",-0.0386913957127178,0.75,FALSE,FALSE,FALSE,0,197
"anchor_222","HOG:0032963","Bradi1g16680.v3.2",3,"matched_edge_mean_abs_log_threshold_distance",0.00110085881020131,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.224388569094455,0.75,"leaf","mean_activity","perennial_higher",-0.163945219802109,0.75,FALSE,FALSE,FALSE,0,198
"anchor_292","HOG:0018454","Bradi3g51680.v3.2",0,"module_edge_jaccard",0.033004187461124,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.134840373799722,0.75,"leaf","early_to_late","perennial_higher",-0.153220432661474,0.75,FALSE,FALSE,FALSE,0,199
"anchor_284","HOG:0022810","Bradi3g48530.v3.2",2,"module_edge_jaccard",0.030431440322146,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.13036636337521,0.75,"root","early_to_late","perennial_higher",-0.0981340116074622,0.75,FALSE,FALSE,FALSE,0,200
"anchor_140","HOG:0032765","Bradi5g26017.v3.2",1,"module_edge_jaccard",0.0231525607633231,0.114285714285714,0.962990654205607,"recurrent_coverage","annual_higher",0.12962962962963,0.75,"leaf","mean_activity","perennial_higher",-0.2675468952471,0.75,FALSE,FALSE,FALSE,0,201
"anchor_270","HOG:0007636","Bradi3g50240.v3.2",0,"module_edge_jaccard",0.0198422090580961,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.1023202756265,0.75,"root","early_to_late","annual_higher",0.0847744397622409,0.75,FALSE,FALSE,FALSE,0,202
"anchor_111","HOG:0016913","Bradi1g51010.v3.2",0,"module_edge_jaccard",0.0122764235231972,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.100768984100395,0.75,"leaf","mean_activity","annual_higher",0.0351119919747555,0.75,FALSE,FALSE,FALSE,0,203
"anchor_71","HOG:0025186","Bradi2g12067.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000281984294863922,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0991416141852458,0.75,"root","early_to_late","annual_higher",0.0526764969524479,0.75,FALSE,FALSE,FALSE,0,204
"anchor_199","HOG:0017178","Bradi1g35670.v3.2",1,"module_edge_jaccard",0.0132240453896126,0.114285714285714,0.962990654205607,"internal_edge_density","perennial_higher",-0.0958487022895143,0.75,"leaf","mean_activity","annual_higher",0.0679096127023949,0.75,FALSE,FALSE,FALSE,0,205
"anchor_30","HOG:0024452","Bradi3g09010.v3.2",0,"module_edge_jaccard",0.0055642317828396,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0902332162142219,0.75,"root","early_to_late","annual_higher",0.0648287264137603,0.75,FALSE,FALSE,FALSE,0,206
"anchor_25","HOG:0016389","Bradi2g62550.v3.2",0,"module_edge_jaccard",0.00602622355976201,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0770683760087142,0.75,"leaf","early_to_late","perennial_higher",-0.0615285492857002,0.75,FALSE,FALSE,FALSE,0,207
"anchor_20","HOG:0023601","Bradi1g34525.v3.2",0,"module_edge_jaccard",0.0081198685483217,0.114285714285714,0.962990654205607,"internal_edge_density","perennial_higher",-0.0739374931284187,0.75,"root","early_to_late","annual_higher",0.0819134764935305,0.75,FALSE,FALSE,FALSE,0,208
"anchor_228","HOG:0006131","Bradi1g26420.v3.2",0,"neighborhood_jaccard",0.0301735929682282,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.0722861964287757,0.75,"leaf","mean_activity","perennial_higher",-0.42556616728706,0.75,FALSE,FALSE,FALSE,0,209
"anchor_155","HOG:0008637","Bradi5g27500.v3.2",1,"module_edge_jaccard",0.0317020842271649,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0717085311068523,0.75,"leaf","early_to_late","perennial_higher",-0.166452515194966,0.75,FALSE,FALSE,FALSE,0,210
"anchor_08","HOG:0006123","Bradi1g36260.v3.2",8,"module_edge_jaccard",0.00447751492165582,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.069006306537078,0.75,"root","early_to_late","annual_higher",0.0489580426996081,0.75,FALSE,FALSE,FALSE,0,211
"anchor_18","HOG:0000191","Bradi3g52400.v3.2",0,"module_edge_jaccard",0.00554381144418004,0.114285714285714,0.962990654205607,"internal_edge_density","perennial_higher",-0.0621498282172696,0.75,"root","early_to_late","annual_higher",0.0462985772862594,0.75,FALSE,FALSE,FALSE,0,212
"anchor_300","HOG:0023036","Bradi1g68957.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.0012595777500752,0.114285714285714,0.962990654205607,"internal_edge_density","perennial_higher",-0.0596182305900976,0.75,"leaf","mean_activity","perennial_higher",-0.226464708061263,0.75,FALSE,FALSE,FALSE,0,213
"anchor_73","HOG:0029110","Bradi1g62940.v3.2",0,"neighborhood_jaccard",0.018383958143924,0.114285714285714,0.962990654205607,"internal_edge_density","perennial_higher",-0.037764814554622,0.75,"root","early_to_late","annual_higher",0.0920063142717272,0.75,FALSE,FALSE,FALSE,0,214
"anchor_142","HOG:0029540","Bradi1g09530.v3.2",0,"matched_edge_correlation",0.0271676764588458,0.114285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.0299947077724502,0.75,"leaf","mean_activity","perennial_higher",-0.145458629360231,0.75,FALSE,FALSE,FALSE,0,215
"anchor_95","HOG:0026142","Bradi1g19010.v3.2",0,"neighborhood_jaccard",0.0305133192384629,0.142857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.16919931780117,0.75,"leaf","early_to_late","perennial_higher",-0.0473244095380049,0.75,FALSE,FALSE,FALSE,0,216
"anchor_329","HOG:0014208","Bradi1g19930.v3.2",1,"module_edge_jaccard",0.0568906680321548,0.142857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.143230443826685,0.75,"root","mean_activity","perennial_higher",-0.123584820605497,0.75,FALSE,FALSE,FALSE,0,217
"anchor_265","HOG:0016371","Bradi5g09930.v3.2",0,"module_edge_jaccard",0.01543173855583,0.142857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.124806366546438,0.75,"leaf","early_to_late","perennial_higher",-0.218543309568318,0.75,FALSE,FALSE,FALSE,0,218
"anchor_32","HOG:0005788","Bradi3g20520.v3.2",0,"module_edge_jaccard",0.00791494619379141,0.142857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.115432900090716,0.75,"root","early_to_late","annual_higher",0.0720549066066091,0.75,FALSE,FALSE,FALSE,0,219
"anchor_69","HOG:0033359","Bradi3g52862.v3.2",0,"module_edge_jaccard",0.0115329260258935,0.142857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0888341881367593,0.75,"leaf","early_to_late","perennial_higher",-0.077723257196238,0.75,FALSE,FALSE,FALSE,0,220
"anchor_01","HOG:0020610","Bradi4g08030.v3.2",1,"module_edge_jaccard",0.0046378128743374,0.142857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0834523724866996,0.75,"root","early_to_late","annual_higher",0.0751220609432596,0.75,FALSE,FALSE,FALSE,0,221
"anchor_58","HOG:0032593","Bradi2g17660.v3.2",1,"matched_edge_correlation",0.0148415766146051,0.142857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0804938229566795,0.75,"root","early_to_late","annual_higher",0.0744862401852303,0.75,FALSE,FALSE,FALSE,0,222
"anchor_61","HOG:0016166","Bradi3g05950.v3.2",0,"module_edge_jaccard",0.0118129235468344,0.142857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0685237955034483,0.75,"root","early_to_late","annual_higher",0.0868711012157536,0.75,FALSE,FALSE,FALSE,0,223
"anchor_261","HOG:0028718","Bradi3g50330.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000349109801931395,0.142857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0655431899057254,0.75,"root","early_to_late","annual_higher",0.0935389650572047,0.75,FALSE,FALSE,FALSE,0,224
"anchor_15","HOG:0022830","Bradi5g07360.v3.2",0,"module_edge_jaccard",0.00432637229100896,0.142857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0343165798924251,0.75,"root","early_to_late","annual_higher",0.0660397306513845,0.75,FALSE,FALSE,FALSE,0,225
"anchor_185","HOG:0005683","Bradi1g24950.v3.2",1,"matched_edge_correlation",0.0696965667291812,0.142857142857143,0.962990654205607,"internal_edge_density","mixed_or_tied",0.0292247134352397,0.5,"root","early_to_late","annual_higher",0.707096096656195,0.75,FALSE,FALSE,FALSE,0,226
"anchor_249","HOG:0016944","Bradi1g23160.v3.2",0,"neighborhood_jaccard",0.0180873317284705,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.287144457701553,0.75,"leaf","early_to_late","perennial_higher",-0.09727856714406,0.75,FALSE,FALSE,FALSE,0,227
"anchor_264","HOG:0003561","Bradi4g08870.v3.2",2,"neighborhood_jaccard",0.0117270458138944,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.129724573927106,0.75,"root","early_to_late","annual_higher",0.34008812287716,0.75,FALSE,FALSE,FALSE,0,228
"anchor_145","HOG:0026774","Bradi1g41947.v3.2",0,"matched_edge_correlation",0.0327400930882913,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","mixed_or_tied",0.110751673831379,0.5,"root","early_to_late","annual_higher",0.725699518277633,0.75,FALSE,FALSE,FALSE,0,229
"anchor_09","HOG:0029484","Bradi5g14210.v3.2",8,"module_edge_jaccard",0.0079248380506749,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0911287432753458,0.75,"leaf","mean_activity","annual_higher",0.0675515543422776,0.75,FALSE,FALSE,FALSE,0,230
"anchor_215","HOG:0012403","Bradi1g41990.v3.2",0,"module_edge_jaccard",0.0297197312374071,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0895971004045016,0.75,"leaf","mean_activity","perennial_higher",-0.0898656646208757,0.75,FALSE,FALSE,FALSE,0,231
"anchor_51","HOG:0023192","Bradi3g18820.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000201799973176596,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0770808806930042,0.75,"root","early_to_late","annual_higher",0.0859110927476947,0.75,FALSE,FALSE,FALSE,0,232
"anchor_89","HOG:0028008","Bradi2g48150.v3.2",1,"module_edge_jaccard",0.0153367492027024,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0738684795313247,0.75,"leaf","mean_activity","annual_higher",0.0865468673193536,0.75,FALSE,FALSE,FALSE,0,233
"anchor_209","HOG:0024277","Bradi1g68505.v3.2",1,"matched_edge_mean_abs_log_threshold_distance",0.000577976282337416,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0670585949997715,0.75,"leaf","early_to_late","annual_higher",0.181488723378522,0.75,FALSE,FALSE,FALSE,0,234
"anchor_181","HOG:0011544","Bradi3g18280.v3.2",2,"neighborhood_jaccard",0.0110175398352096,0.171428571428571,0.962990654205607,"recurrent_coverage","annual_higher",0.0659340659340659,0.75,"leaf","mean_activity","perennial_higher",-0.149653340876172,0.75,FALSE,FALSE,FALSE,0,235
"anchor_50","HOG:0010736","Bradi4g09120.v3.2",0,"module_edge_jaccard",0.00874979613175386,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0637955659340982,0.75,"root","mean_activity","annual_higher",0.0231784641543288,0.75,FALSE,FALSE,FALSE,0,236
"anchor_134","HOG:0030881","Bradi3g54220.v3.2",0,"module_edge_jaccard",0.0128335363208063,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0562926153003372,0.75,"leaf","early_to_late","perennial_higher",-0.124057472265683,0.75,FALSE,FALSE,FALSE,0,237
"anchor_96","HOG:0012012","Bradi3g54597.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000275813732046163,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0135264206230469,0.75,"leaf","early_to_late","perennial_higher",-0.199398550906386,0.75,FALSE,FALSE,FALSE,0,238
"anchor_262","HOG:0023896","Bradi1g50050.v3.2",3,"neighborhood_jaccard",0.0107897531582959,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.386364828199638,0.75,"leaf","mean_activity","perennial_higher",-0.111177206573062,0.75,FALSE,FALSE,FALSE,0,239
"anchor_289","HOG:0012227","Bradi1g59860.v3.2",0,"neighborhood_jaccard",0.0134849371953926,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.356127810246464,0.75,"root","mean_activity","annual_higher",0.0542422516041205,0.75,FALSE,FALSE,FALSE,0,240
"anchor_153","HOG:0028065","Bradi4g45190.v3.2",1,"module_edge_jaccard",0.0145579797989527,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.328068648592143,0.75,"root","early_to_late","annual_higher",0.0565360807277733,0.75,FALSE,FALSE,FALSE,0,241
"anchor_246","HOG:0027495","Bradi1g74180.v3.2",0,"module_edge_jaccard",0.0243424353573634,0.2,0.962990654205607,"internal_edge_density","perennial_higher",-0.140776924437275,0.75,"leaf","early_to_late","perennial_higher",-0.186648729614185,0.75,FALSE,FALSE,FALSE,0,242
"anchor_137","HOG:0012334","Bradi2g26607.v3.2",0,"neighborhood_jaccard",0.0143453381864043,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.113974698818944,0.75,"leaf","mean_activity","perennial_higher",-0.204871855856838,0.75,FALSE,FALSE,FALSE,0,243
"anchor_80","HOG:0025232","Bradi1g19220.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000277218435126432,0.2,0.962990654205607,"internal_edge_density","perennial_higher",-0.0854447928823147,0.75,"root","early_to_late","annual_higher",0.109139803618625,0.75,FALSE,FALSE,FALSE,0,244
"anchor_55","HOG:0021036","Bradi2g36480.v3.2",0,"neighborhood_jaccard",0.0100082123596255,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0671070967585271,0.75,"leaf","early_to_late","perennial_higher",-0.0611777372060213,0.75,FALSE,FALSE,FALSE,0,245
"anchor_63","HOG:0020349","Bradi2g53960.v3.2",0,"neighborhood_jaccard",0.0165773092316442,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0580612539320917,0.75,"root","early_to_late","annual_higher",0.0641545522011555,0.75,FALSE,FALSE,FALSE,0,246
"anchor_117","HOG:0021123","Bradi3g52460.v3.2",0,"neighborhood_jaccard",0.00995582314144261,0.2,0.962990654205607,"internal_edge_density","annual_higher",0.054218480914633,0.75,"leaf","mean_activity","perennial_higher",-0.126016285995602,0.75,FALSE,FALSE,FALSE,0,247
"anchor_166","HOG:0016397","Bradi1g12050.v3.2",1,"neighborhood_jaccard",0.0114672542712849,0.2,0.962990654205607,"internal_edge_density","perennial_higher",-0.0470139206989397,0.75,"leaf","early_to_late","perennial_higher",-0.140060924864641,0.75,FALSE,FALSE,FALSE,0,248
"anchor_88","HOG:0025219","Bradi4g22700.v3.2",0,"neighborhood_jaccard",0.020211683123572,0.2,0.962990654205607,"internal_edge_density","perennial_higher",-0.0342270814695349,0.75,"root","early_to_late","annual_higher",0.0796817454241488,0.75,FALSE,FALSE,FALSE,0,249
"anchor_177","HOG:0000535","Bradi5g07240.v3.2",1,"matched_edge_correlation",0.0425063164785479,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","mixed_or_tied",-0.0187503239293613,0.5,"leaf","mean_activity","perennial_higher",-0.08408276099751,0.75,FALSE,FALSE,FALSE,0,250
"anchor_244","HOG:0027351","Bradi1g43097.v3.2",1,"module_edge_jaccard",0.01842048044941,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.223230214727976,0.75,"leaf","mean_activity","perennial_higher",-0.176182844402778,0.75,FALSE,FALSE,FALSE,0,251
"anchor_310","HOG:0007835","Bradi1g41930.v3.2",0,"module_edge_jaccard",0.0258121588707184,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.170905929234815,0.75,"leaf","mean_activity","perennial_higher",-0.0802223691424802,0.75,FALSE,FALSE,FALSE,0,252
"anchor_81","HOG:0023669","Bradi3g59130.v3.2",1,"neighborhood_jaccard",0.00899302397534818,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.113584739776364,0.75,"root","early_to_late","annual_higher",0.082528883292426,0.75,FALSE,FALSE,FALSE,0,253
"anchor_218","HOG:0029429","Bradi3g41920.v3.2",0,"module_edge_jaccard",0.0139055643323832,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.112900289434501,0.75,"leaf","mean_activity","perennial_higher",-0.127077319275935,0.75,FALSE,FALSE,FALSE,0,254
"anchor_219","HOG:0025848","Bradi1g57635.v3.2",2,"module_edge_jaccard",0.021801037972032,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.0994181588737751,0.75,"root","early_to_late","annual_higher",0.460762537512379,0.75,FALSE,FALSE,FALSE,0,255
"anchor_167","HOG:0027529","Bradi1g59910.v3.2",0,"neighborhood_jaccard",0.0133958448067844,0.228571428571429,0.962990654205607,"internal_edge_density","perennial_higher",-0.0768092132701504,0.75,"leaf","early_to_late","perennial_higher",-0.133576186760443,0.75,FALSE,FALSE,FALSE,0,256
"anchor_83","HOG:0023230","Bradi3g52437.v3.2",0,"matched_edge_correlation",0.00903915637583724,0.228571428571429,0.962990654205607,"internal_edge_density","perennial_higher",-0.06222085957436,0.75,"root","early_to_late","mixed_or_tied",0.0614524720851131,0.5,FALSE,FALSE,FALSE,0,257
"anchor_313","HOG:0007849","Bradi3g47880.v3.2",0,"module_edge_jaccard",0.015462857430548,0.228571428571429,0.962990654205607,"internal_edge_density","perennial_higher",-0.0401736654257663,0.75,"root","early_to_late","perennial_higher",-0.141321081677349,0.75,FALSE,FALSE,FALSE,0,258
"anchor_188","HOG:0005666","Bradi3g07923.v3.2",0,"module_edge_jaccard",0.014446698343329,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0315628160967295,0.75,"leaf","early_to_late","perennial_higher",-0.157708794606999,0.75,FALSE,FALSE,FALSE,0,259
"anchor_252","HOG:0022123","Bradi3g16290.v3.2",0,"neighborhood_jaccard",0.00895018966299624,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.289379073502636,0.75,"leaf","early_to_late","perennial_higher",-0.167207871088486,0.75,FALSE,FALSE,FALSE,0,260
"anchor_48","HOG:0023400","Bradi3g48180.v3.2",1,"module_edge_jaccard",0.00658019407170707,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.140151019661834,0.75,"root","early_to_late","annual_higher",0.0753346585414147,0.75,FALSE,FALSE,FALSE,0,261
"anchor_281","HOG:0011064","Bradi1g04220.v3.2",4,"neighborhood_jaccard",0.00675973640945926,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.121835812759282,0.75,"leaf","early_to_late","perennial_higher",-0.105255809098316,0.75,FALSE,FALSE,FALSE,0,262
"anchor_10","HOG:0023085","Bradi1g06430.v3.2",8,"module_edge_jaccard",0.00342515734613369,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0787443290306145,0.75,"root","early_to_late","annual_higher",0.0709965958394217,0.75,FALSE,FALSE,FALSE,0,263
"anchor_22","HOG:0011649","Bradi3g26391.v3.2",0,"neighborhood_jaccard",0.0107651620147198,0.257142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0619302275841687,0.75,"leaf","mean_activity","annual_higher",0.0401797889998722,0.75,FALSE,FALSE,FALSE,0,264
"anchor_247","HOG:0013148","Bradi1g12210.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.00103332979951084,0.257142857142857,0.962990654205607,"internal_edge_density","annual_higher",0.0581751581751582,0.75,"root","mean_activity","perennial_higher",-0.188989523744153,0.75,FALSE,FALSE,FALSE,0,265
"anchor_160","HOG:0024444","Bradi1g72400.v3.2",0,"module_edge_jaccard",0.0170887405500637,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0480532409637856,0.75,"root","early_to_late","annual_higher",0.119257855082151,0.75,FALSE,FALSE,FALSE,0,266
"anchor_126","HOG:0000096","Bradi1g63310.v3.2",0,"neighborhood_jaccard",0.0109850885193509,0.257142857142857,0.962990654205607,"internal_edge_density","annual_higher",0.032903573601248,0.75,"root","mean_activity","perennial_higher",-0.0848483510755317,0.75,FALSE,FALSE,FALSE,0,267
"anchor_180","HOG:0030884","Bradi1g36501.v3.2",0,"matched_edge_correlation",0.0108876494002379,0.257142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0299651724639526,0.75,"leaf","early_to_late","perennial_higher",-0.148002011465643,0.75,FALSE,FALSE,FALSE,0,268
"anchor_198","HOG:0005877","Bradi2g15260.v3.2",4,"matched_edge_correlation",0.0396682611369358,0.257142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.027715189730036,0.75,"root","early_to_late","annual_higher",0.130283291099931,0.75,FALSE,FALSE,FALSE,0,269
"anchor_151","HOG:0028263","Bradi2g42017.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.00044985877765032,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","mixed_or_tied",0.0115364169510274,0.5,"root","early_to_late","annual_higher",0.132786221602544,0.75,FALSE,FALSE,FALSE,0,270
"anchor_37","HOG:0007638","Bradi1g32310.v3.2",1,"module_edge_jaccard",0.00236155263232263,0.285714285714286,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.0978433803365757,0.75,"root","early_to_late","annual_higher",0.0547555539606907,0.75,FALSE,FALSE,FALSE,0,271
"anchor_132","HOG:0030886","Bradi1g68750.v3.2",0,"module_edge_jaccard",0.00695441398804647,0.285714285714286,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0826863233492294,0.75,"leaf","early_to_late","perennial_higher",-0.225146082287441,0.75,FALSE,FALSE,FALSE,0,272
"anchor_07","HOG:0011862","Bradi1g76470.v3.2",0,"module_edge_jaccard",0.00349240126401995,0.285714285714286,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0758608674809576,0.75,"root","early_to_late","annual_higher",0.0403055640680072,0.75,FALSE,FALSE,FALSE,0,273
"anchor_28","HOG:0023914","Bradi4g40800.v3.2",0,"module_edge_jaccard",0.00211195030994082,0.285714285714286,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0472578118859826,0.75,"root","early_to_late","annual_higher",0.0541648269369182,0.75,FALSE,FALSE,FALSE,0,274
"anchor_150","HOG:0011478","Bradi2g16560.v3.2",0,"neighborhood_jaccard",0.00371615464163769,0.285714285714286,0.962990654205607,"internal_edge_density","mixed_or_tied",-0.0300672495718935,0.5,"leaf","mean_activity","perennial_higher",-0.327520068880692,0.75,FALSE,FALSE,FALSE,0,275
